,date,channel,spend
2096,7/28/20,twitter,1885.080528
2097,7/28/20,tiktok,669.4613575
2098,7/28/20,linear_tv,2875.722823
2099,7/28/20,online_display,439.6245654
2100,7/28/20,online_video,0
2101,7/29/20,facebook_prospecting,4892.599806
2102,7/29/20,facebook_retargeting,1553.210438
2103,7/29/20,google_branded_search,562
2104,7/29/20,google_nonbranded_search,2477.711087
2105,7/29/20,pinterest,3094.219612
2106,7/29/20,twitter,823.9800549
2107,7/29/20,tiktok,845.9843595
2108,7/29/20,linear_tv,4728.381178
2109,7/29/20,online_display,212.6724891
2110,7/29/20,online_video,0
2111,7/30/20,facebook_prospecting,6448.951508
2112,7/30/20,facebook_retargeting,2536.506088
2113,7/30/20,google_branded_search,527
2114,7/30/20,google_nonbranded_search,4910.471159
2115,7/30/20,pinterest,8215.760109
2116,7/30/20,twitter,996.8195042
2117,7/30/20,tiktok,808.3741965
2118,7/30/20,linear_tv,4052.43238
2119,7/30/20,online_display,473.8785431
2120,7/30/20,online_video,0
2121,7/31/20,facebook_prospecting,2936.983572
2122,7/31/20,facebook_retargeting,3376.837871
2123,7/31/20,google_branded_search,435
2124,7/31/20,google_nonbranded_search,2468.638764
2125,7/31/20,pinterest,9664.131948
2126,7/31/20,twitter,797.3302628
2127,7/31/20,tiktok,690.075787
2128,7/31/20,linear_tv,2305.123931
2129,7/31/20,online_display,555.249379
2130,7/31/20,online_video,0
2131,8/1/20,facebook_prospecting,5466.811043
2132,8/1/20,facebook_retargeting,1667.250259
2133,8/1/20,google_branded_search,425
2134,8/1/20,google_nonbranded_search,3419.274316
2135,8/1/20,pinterest,4916.456653
2136,8/1/20,twitter,2122.541144
2137,8/1/20,tiktok,920.1025118
2138,8/1/20,linear_tv,3296.526239
2139,8/1/20,online_display,530.7920694
2140,8/1/20,online_video,0
2141,8/2/20,facebook_prospecting,9042.645256
2142,8/2/20,facebook_retargeting,2568.841443
2143,8/2/20,google_branded_search,417
2144,8/2/20,google_nonbranded_search,4790.209826
2145,8/2/20,pinterest,7189.211295
2146,8/2/20,twitter,2050.740983
2147,8/2/20,tiktok,1029.873336
2148,8/2/20,linear_tv,5672.797005
2149,8/2/20,online_display,586.6138058
2150,8/2/20,online_video,0
2151,8/3/20,facebook_prospecting,5375.457003
2152,8/3/20,facebook_retargeting,2644.382106
2153,8/3/20,google_branded_search,579
2154,8/3/20,google_nonbranded_search,1960.585841
2155,8/3/20,pinterest,5114.95611
2156,8/3/20,twitter,1999.44338
2157,8/3/20,tiktok,863.7351296
2158,8/3/20,linear_tv,1743.069808
2159,8/3/20,online_display,332.540755
2160,8/3/20,online_video,0
2161,8/4/20,facebook_prospecting,7494.712174
2162,8/4/20,facebook_retargeting,1108.41357
2163,8/4/20,google_branded_search,483
2164,8/4/20,google_nonbranded_search,3082.345478
2165,8/4/20,pinterest,4711.507294
2166,8/4/20,twitter,1747.759562
2167,8/4/20,tiktok,947.3463595
2168,8/4/20,linear_tv,5245.28591
2169,8/4/20,online_display,410.8638295
2170,8/4/20,online_video,0
2171,8/5/20,facebook_prospecting,4696.662544
2172,8/5/20,facebook_retargeting,2039.848126
2173,8/5/20,google_branded_search,570
2174,8/5/20,google_nonbranded_search,4096.218904
2175,8/5/20,pinterest,7169.229556
2176,8/5/20,twitter,1489.745313
2177,8/5/20,tiktok,737.8753463
2178,8/5/20,linear_tv,3245.807585
2179,8/5/20,online_display,371.6148686
2180,8/5/20,online_video,0
2181,8/6/20,facebook_prospecting,3215.024922
2182,8/6/20,facebook_retargeting,1994.24042
2183,8/6/20,google_branded_search,488
2184,8/6/20,google_nonbranded_search,2271.185606
2185,8/6/20,pinterest,9237.231955
2186,8/6/20,twitter,977.5910737
2187,8/6/20,tiktok,733.1969066
2188,8/6/20,linear_tv,1963.761225
2189,8/6/20,online_display,204.3133986
2190,8/6/20,online_video,0
2191,8/7/20,facebook_prospecting,8052.395035
2192,8/7/20,facebook_retargeting,1468.601517
2193,8/7/20,google_branded_search,442
2194,8/7/20,google_nonbranded_search,1510.224079
2195,8/7/20,pinterest,4611.031824
2196,8/7/20,twitter,1666.162856
2197,8/7/20,tiktok,793.889686
2198,8/7/20,linear_tv,3816.836276
2199,8/7/20,online_display,549.5081897
2200,8/7/20,online_video,0
2201,8/8/20,facebook_prospecting,9407.796671
2202,8/8/20,facebook_retargeting,2523.462728
2203,8/8/20,google_branded_search,445
2204,8/8/20,google_nonbranded_search,4658.110885
2205,8/8/20,pinterest,7750.85038
2206,8/8/20,twitter,1817.01663
2207,8/8/20,tiktok,902.7505717
2208,8/8/20,linear_tv,4757.36599
2209,8/8/20,online_display,516.9632234
2210,8/8/20,online_video,0
2211,8/9/20,facebook_prospecting,9051.315342
2212,8/9/20,facebook_retargeting,2764.151156
2213,8/9/20,google_branded_search,547
2214,8/9/20,google_nonbranded_search,2710.215032
2215,8/9/20,pinterest,4787.383655
2216,8/9/20,twitter,1184.420631
2217,8/9/20,tiktok,665.9753382
2218,8/9/20,linear_tv,2453.118781
2219,8/9/20,online_display,324.2534145
2220,8/9/20,online_video,0
2221,8/10/20,facebook_prospecting,3352.164616
2222,8/10/20,facebook_retargeting,3005.480652
2223,8/10/20,google_branded_search,554
2224,8/10/20,google_nonbranded_search,4272.151231
2225,8/10/20,pinterest,8677.98381
2226,8/10/20,twitter,1444.437441
2227,8/10/20,tiktok,366.9150295
2228,8/10/20,linear_tv,2916.465114
2229,8/10/20,online_display,451.6214416
2230,8/10/20,online_video,0
2231,8/11/20,facebook_prospecting,7449.442445
2232,8/11/20,facebook_retargeting,2555.446049
2233,8/11/20,google_branded_search,566
2234,8/11/20,google_nonbranded_search,2789.933
2235,8/11/20,pinterest,6909.065176
2236,8/11/20,twitter,1236.795671
2237,8/11/20,tiktok,395.8337097
2238,8/11/20,linear_tv,3001.654133
2239,8/11/20,online_display,340.8641046
2240,8/11/20,online_video,0
2241,8/12/20,facebook_prospecting,3671.216196
2242,8/12/20,facebook_retargeting,3260.015057
2243,8/12/20,google_branded_search,505
2244,8/12/20,google_nonbranded_search,2131.326981
2245,8/12/20,pinterest,4051.458992
2246,8/12/20,twitter,1943.784472
2247,8/12/20,tiktok,994.4384132
2248,8/12/20,linear_tv,2274.714484
2249,8/12/20,online_display,443.9979399
2250,8/12/20,online_video,0
2251,8/13/20,facebook_prospecting,5524.607371
2252,8/13/20,facebook_retargeting,1568.040765
2253,8/13/20,google_branded_search,426
2254,8/13/20,google_nonbranded_search,1798.889305
2255,8/13/20,pinterest,5520.913917
2256,8/13/20,twitter,853.4069952
2257,8/13/20,tiktok,999.7646608
2258,8/13/20,linear_tv,3976.001237
2259,8/13/20,online_display,518.3417703
2260,8/13/20,online_video,0
2261,8/14/20,facebook_prospecting,9237.371459
2262,8/14/20,facebook_retargeting,1445.421003
2263,8/14/20,google_branded_search,419
2264,8/14/20,google_nonbranded_search,2176.876165
2265,8/14/20,pinterest,10168.39628
2266,8/14/20,twitter,1962.386102
2267,8/14/20,tiktok,425.5072774
2268,8/14/20,linear_tv,5545.263864
2269,8/14/20,online_display,342.4913724
2270,8/14/20,online_video,0
2271,8/15/20,facebook_prospecting,6005.092298
2272,8/15/20,facebook_retargeting,3637.481629
2273,8/15/20,google_branded_search,595
2274,8/15/20,google_nonbranded_search,2794.410582
2275,8/15/20,pinterest,8241.74881
2276,8/15/20,twitter,1789.087554
2277,8/15/20,tiktok,454.9413869
2278,8/15/20,linear_tv,5077.856463
2279,8/15/20,online_display,322.3636501
2280,8/15/20,online_video,0
2281,8/16/20,facebook_prospecting,8486.295863
2282,8/16/20,facebook_retargeting,1505.215591
2283,8/16/20,google_branded_search,404
2284,8/16/20,google_nonbranded_search,4936.540049
2285,8/16/20,pinterest,10372.89361
2286,8/16/20,twitter,1641.379899
2287,8/16/20,tiktok,878.7551701
2288,8/16/20,linear_tv,4619.353268
2289,8/16/20,online_display,374.2080934
2290,8/16/20,online_video,0
2291,8/17/20,facebook_prospecting,3981.86223
2292,8/17/20,facebook_retargeting,1965.131635
2293,8/17/20,google_branded_search,541
2294,8/17/20,google_nonbranded_search,4283.407732
2295,8/17/20,pinterest,6476.407739
2296,8/17/20,twitter,889.2549258
2297,8/17/20,tiktok,858.5175675
2298,8/17/20,linear_tv,5028.056317
2299,8/17/20,online_display,470.9682467
2300,8/17/20,online_video,0
2301,8/18/20,facebook_prospecting,6478.127326
2302,8/18/20,facebook_retargeting,3773.948911
2303,8/18/20,google_branded_search,441
2304,8/18/20,google_nonbranded_search,3816.328464
2305,8/18/20,pinterest,7644.560499
2306,8/18/20,twitter,2027.094508
2307,8/18/20,tiktok,688.4802203
2308,8/18/20,linear_tv,4388.429947
2309,8/18/20,online_display,557.1198938
2310,8/18/20,online_video,0
2311,8/19/20,facebook_prospecting,9006.862026
2312,8/19/20,facebook_retargeting,3383.955367
2313,8/19/20,google_branded_search,477
2314,8/19/20,google_nonbranded_search,4901.111206
2315,8/19/20,pinterest,7179.98471
2316,8/19/20,twitter,1265.267605
2317,8/19/20,tiktok,914.7742289
2318,8/19/20,linear_tv,3922.19186
2319,8/19/20,online_display,218.6896026
2320,8/19/20,online_video,0
2321,8/20/20,facebook_prospecting,3726.384329
2322,8/20/20,facebook_retargeting,1743.720025
2323,8/20/20,google_branded_search,470
2324,8/20/20,google_nonbranded_search,3740.207028
2325,8/20/20,pinterest,4163.015575
2326,8/20/20,twitter,2033.636143
2327,8/20/20,tiktok,1131.694603
2328,8/20/20,linear_tv,2956.987824
2329,8/20/20,online_display,380.0618215
2330,8/20/20,online_video,0
2331,8/21/20,facebook_prospecting,5493.983122
2332,8/21/20,facebook_retargeting,3842.296226
2333,8/21/20,google_branded_search,469
2334,8/21/20,google_nonbranded_search,1848.498901
2335,8/21/20,pinterest,7836.71833
2336,8/21/20,twitter,1464.544752
2337,8/21/20,tiktok,628.9741423
2338,8/21/20,linear_tv,5067.982052
2339,8/21/20,online_display,253.2667051
2340,8/21/20,online_video,0
2341,8/22/20,facebook_prospecting,4252.701801
2342,8/22/20,facebook_retargeting,1650.170983
2343,8/22/20,google_branded_search,542
2344,8/22/20,google_nonbranded_search,3684.630137
2345,8/22/20,pinterest,8641.167334
2346,8/22/20,twitter,1246.238388
2347,8/22/20,tiktok,702.5470376
2348,8/22/20,linear_tv,6118.781519
2349,8/22/20,online_display,220.1552111
2350,8/22/20,online_video,0
2351,8/23/20,facebook_prospecting,8235.586697
2352,8/23/20,facebook_retargeting,3688.438226
2353,8/23/20,google_branded_search,502
2354,8/23/20,google_nonbranded_search,3877.105053
2355,8/23/20,pinterest,4688.608321
2356,8/23/20,twitter,2103.496388
2357,8/23/20,tiktok,504.9547748
2358,8/23/20,linear_tv,2339.282115
2359,8/23/20,online_display,540.1278077
2360,8/23/20,online_video,0
2361,8/24/20,facebook_prospecting,7227.709251
2362,8/24/20,facebook_retargeting,2107.982375
2363,8/24/20,google_branded_search,481
2364,8/24/20,google_nonbranded_search,4218.106817
2365,8/24/20,pinterest,10197.2016
2366,8/24/20,twitter,1897.821184
2367,8/24/20,tiktok,885.2511171
2368,8/24/20,linear_tv,2668.719965
2369,8/24/20,online_display,227.0986542
2370,8/24/20,online_video,0
2371,8/25/20,facebook_prospecting,5529.49277
2372,8/25/20,facebook_retargeting,3039.75669
2373,8/25/20,google_branded_search,440
2374,8/25/20,google_nonbranded_search,2670.62901
2375,8/25/20,pinterest,5129.760816
2376,8/25/20,twitter,2565.055612
2377,8/25/20,tiktok,1161.112304
2378,8/25/20,linear_tv,5747.606472
2379,8/25/20,online_display,525.3109283
2380,8/25/20,online_video,0
2381,8/26/20,facebook_prospecting,7018.778621
2382,8/26/20,facebook_retargeting,1981.028081
2383,8/26/20,google_branded_search,502
2384,8/26/20,google_nonbranded_search,3450.844723
2385,8/26/20,pinterest,5421.934795
2386,8/26/20,twitter,1093.682674
2387,8/26/20,tiktok,988.3353941
2388,8/26/20,linear_tv,2492.443961
2389,8/26/20,online_display,613.8287499
2390,8/26/20,online_video,0
2391,8/27/20,facebook_prospecting,7543.045635
2392,8/27/20,facebook_retargeting,3343.544401
2393,8/27/20,google_branded_search,525
2394,8/27/20,google_nonbranded_search,3421.826952
2395,8/27/20,pinterest,8564.708485
2396,8/27/20,twitter,1723.060019
2397,8/27/20,tiktok,934.8357052
2398,8/27/20,linear_tv,2385.001791
2399,8/27/20,online_display,356.0216653
2400,8/27/20,online_video,0
2401,8/28/20,facebook_prospecting,4371.875339
2402,8/28/20,facebook_retargeting,2879.866332
2403,8/28/20,google_branded_search,472
2404,8/28/20,google_nonbranded_search,3542.752873
2405,8/28/20,pinterest,8884.287967
2406,8/28/20,twitter,1863.071927
2407,8/28/20,tiktok,694.7731203
2408,8/28/20,linear_tv,4242.336147
2409,8/28/20,online_display,300.3884893
2410,8/28/20,online_video,0
2411,8/29/20,facebook_prospecting,8673.640312
2412,8/29/20,facebook_retargeting,3360.390112
2413,8/29/20,google_branded_search,556
2414,8/29/20,google_nonbranded_search,5364.594548
2415,8/29/20,pinterest,5865.686415
2416,8/29/20,twitter,1671.566714
2417,8/29/20,tiktok,1102.470386
2418,8/29/20,linear_tv,5616.406913
2419,8/29/20,online_display,307.6283789
2420,8/29/20,online_video,0
2421,8/30/20,facebook_prospecting,10498.42724
2422,8/30/20,facebook_retargeting,2398.158094
2423,8/30/20,google_branded_search,423
2424,8/30/20,google_nonbranded_search,2740.503122
2425,8/30/20,pinterest,10569.47383
2426,8/30/20,twitter,1503.586095
2427,8/30/20,tiktok,754.0552332
2428,8/30/20,linear_tv,4047.194614
2429,8/30/20,online_display,489.4516707
2430,8/30/20,online_video,0
2431,8/31/20,facebook_prospecting,7817.553363
2432,8/31/20,facebook_retargeting,2903.603457
2433,8/31/20,google_branded_search,595
2434,8/31/20,google_nonbranded_search,2646.690331
2435,8/31/20,pinterest,7117.84487
2436,8/31/20,twitter,1276.692249
2437,8/31/20,tiktok,947.1447733
2438,8/31/20,linear_tv,3388.637854
2439,8/31/20,online_display,634.5417255
2440,8/31/20,online_video,0
2441,9/1/20,facebook_prospecting,6972.900393
2442,9/1/20,facebook_retargeting,2702.949179
2443,9/1/20,google_branded_search,476
2444,9/1/20,google_nonbranded_search,4374.591497
2445,9/1/20,pinterest,11026.548
2446,9/1/20,twitter,1963.846454
2447,9/1/20,tiktok,1051.399044
2448,9/1/20,linear_tv,5486.424475
2449,9/1/20,online_display,408.6617218
2450,9/1/20,online_video,0
2451,9/2/20,facebook_prospecting,10512.10375
2452,9/2/20,facebook_retargeting,4243.592937
2453,9/2/20,google_branded_search,479
2454,9/2/20,google_nonbranded_search,6042.500273
2455,9/2/20,pinterest,8495.648039
2456,9/2/20,twitter,2830.743319
2457,9/2/20,tiktok,793.9641453
2458,9/2/20,linear_tv,4553.678421
2459,9/2/20,online_display,703.6459643
2460,9/2/20,online_video,0
2461,9/3/20,facebook_prospecting,10723.28143
2462,9/3/20,facebook_retargeting,2561.285102
2463,9/3/20,google_branded_search,491
2464,9/3/20,google_nonbranded_search,2917.664302
2465,9/3/20,pinterest,10943.96088
2466,9/3/20,twitter,2911.361477
2467,9/3/20,tiktok,1055.827062
2468,9/3/20,linear_tv,3822.929238
2469,9/3/20,online_display,385.6162339
2470,9/3/20,online_video,0
2471,9/4/20,facebook_prospecting,10543.70651
2472,9/4/20,facebook_retargeting,3520.366948
2473,9/4/20,google_branded_search,578
2474,9/4/20,google_nonbranded_search,5661.282349
2475,9/4/20,pinterest,10390.14076
2476,9/4/20,twitter,2522.288413
2477,9/4/20,tiktok,1141.904582
2478,9/4/20,linear_tv,5253.047542
2479,9/4/20,online_display,475.1713707
2480,9/4/20,online_video,0
2481,9/5/20,facebook_prospecting,8319.389745
2482,9/5/20,facebook_retargeting,4283.464916
2483,9/5/20,google_branded_search,530
2484,9/5/20,google_nonbranded_search,4926.940564
2485,9/5/20,pinterest,7829.621144
2486,9/5/20,twitter,1764.296373
2487,9/5/20,tiktok,1323.199294
2488,9/5/20,linear_tv,6324.355404
2489,9/5/20,online_display,608.955566
2490,9/5/20,online_video,0
2491,9/6/20,facebook_prospecting,7765.747247
2492,9/6/20,facebook_retargeting,3530.74751
2493,9/6/20,google_branded_search,591
2494,9/6/20,google_nonbranded_search,4926.472869
2495,9/6/20,pinterest,9759.616981
2496,9/6/20,twitter,1645.705475
2497,9/6/20,tiktok,1180.036334
2498,9/6/20,linear_tv,4250.208375
2499,9/6/20,online_display,506.3835933
2500,9/6/20,online_video,0
2501,9/7/20,facebook_prospecting,8475.804878
2502,9/7/20,facebook_retargeting,3930.32609
2503,9/7/20,google_branded_search,574
2504,9/7/20,google_nonbranded_search,4240.199494
2505,9/7/20,pinterest,7163.084649
2506,9/7/20,twitter,2586.545838
2507,9/7/20,tiktok,812.4668379
2508,9/7/20,linear_tv,6923.445662
2509,9/7/20,online_display,725.6538695
2510,9/7/20,online_video,0
2511,9/8/20,facebook_prospecting,9579.217924
2512,9/8/20,facebook_retargeting,3046.64665
2513,9/8/20,google_branded_search,447
2514,9/8/20,google_nonbranded_search,3195.482001
2515,9/8/20,pinterest,9635.392988
2516,9/8/20,twitter,2696.204756
2517,9/8/20,tiktok,845.704722
2518,9/8/20,linear_tv,4174.360993
2519,9/8/20,online_display,743.1795108
2520,9/8/20,online_video,0
2521,9/9/20,facebook_prospecting,8555.706018
2522,9/9/20,facebook_retargeting,2701.609656
2523,9/9/20,google_branded_search,476
2524,9/9/20,google_nonbranded_search,6157.27879
2525,9/9/20,pinterest,6305.724274
2526,9/9/20,twitter,2285.632016
2527,9/9/20,tiktok,797.8350248
2528,9/9/20,linear_tv,6344.710264
2529,9/9/20,online_display,756.6482883
2530,9/9/20,online_video,0
2531,9/10/20,facebook_prospecting,6685.309124
2532,9/10/20,facebook_retargeting,3030.584132
2533,9/10/20,google_branded_search,555
2534,9/10/20,google_nonbranded_search,4758.693905
2535,9/10/20,pinterest,8182.669391
2536,9/10/20,twitter,1641.61627
2537,9/10/20,tiktok,889.1899361
2538,9/10/20,linear_tv,3754.073184
2539,9/10/20,online_display,489.9357381
2540,9/10/20,online_video,0
2541,9/11/20,facebook_prospecting,9151.077238
2542,9/11/20,facebook_retargeting,3368.143312
2543,9/11/20,google_branded_search,423
2544,9/11/20,google_nonbranded_search,6109.469519
2545,9/11/20,pinterest,7701.281859
2546,9/11/20,twitter,3235.387759
2547,9/11/20,tiktok,1462.517248
2548,9/11/20,linear_tv,7793.029196
2549,9/11/20,online_display,525.6800351
2550,9/11/20,online_video,0
2551,9/12/20,facebook_prospecting,6442.216128
2552,9/12/20,facebook_retargeting,3403.375585
2553,9/12/20,google_branded_search,583
2554,9/12/20,google_nonbranded_search,4775.819316
2555,9/12/20,pinterest,7399.257471
2556,9/12/20,twitter,2551.018025
2557,9/12/20,tiktok,993.9585413
2558,9/12/20,linear_tv,5176.631701
2559,9/12/20,online_display,733.5988371
2560,9/12/20,online_video,0
2561,9/13/20,facebook_prospecting,6721.285354
2562,9/13/20,facebook_retargeting,4847.639259
2563,9/13/20,google_branded_search,444
2564,9/13/20,google_nonbranded_search,5126.401261
2565,9/13/20,pinterest,10684.39942
2566,9/13/20,twitter,3311.358563
2567,9/13/20,tiktok,1475.692533
2568,9/13/20,linear_tv,5916.204155
2569,9/13/20,online_display,753.5009614
2570,9/13/20,online_video,0
2571,9/14/20,facebook_prospecting,13397.03086
2572,9/14/20,facebook_retargeting,5041.004665
2573,9/14/20,google_branded_search,550
2574,9/14/20,google_nonbranded_search,4296.762957
2575,9/14/20,pinterest,12823.08675
2576,9/14/20,twitter,2783.117115
2577,9/14/20,tiktok,841.156252
2578,9/14/20,linear_tv,5393.354519
2579,9/14/20,online_display,668.2602294
2580,9/14/20,online_video,0
2581,9/15/20,facebook_prospecting,12210.04632
2582,9/15/20,facebook_retargeting,2929.584636
2583,9/15/20,google_branded_search,416
2584,9/15/20,google_nonbranded_search,4455.678694
2585,9/15/20,pinterest,10186.46675
2586,9/15/20,twitter,2484.986928
2587,9/15/20,tiktok,894.8171478
2588,9/15/20,linear_tv,7733.420955
2589,9/15/20,online_display,701.9379284
2590,9/15/20,online_video,0
2591,9/16/20,facebook_prospecting,7703.584025
2592,9/16/20,facebook_retargeting,3923.273969
2593,9/16/20,google_branded_search,446
2594,9/16/20,google_nonbranded_search,5661.667651
2595,9/16/20,pinterest,14765.94778
2596,9/16/20,twitter,2543.9839
2597,9/16/20,tiktok,1383.608304
2598,9/16/20,linear_tv,6308.911091
2599,9/16/20,online_display,825.1559138
2600,9/16/20,online_video,0
2601,9/17/20,facebook_prospecting,14198.3444
2602,9/17/20,facebook_retargeting,3059.100062
2603,9/17/20,google_branded_search,402
2604,9/17/20,google_nonbranded_search,5207.426866
2605,9/17/20,pinterest,12616.12856
2606,9/17/20,twitter,2765.548464
2607,9/17/20,tiktok,1481.449424
2608,9/17/20,linear_tv,7416.449192
2609,9/17/20,online_display,565.9860022
2610,9/17/20,online_video,0
2611,9/18/20,facebook_prospecting,10930.57274
2612,9/18/20,facebook_retargeting,3102.644464
2613,9/18/20,google_branded_search,535
2614,9/18/20,google_nonbranded_search,7132.426702
2615,9/18/20,pinterest,13374.55053
2616,9/18/20,twitter,2556.212043
2617,9/18/20,tiktok,1356.692566
2618,9/18/20,linear_tv,5598.794152
2619,9/18/20,online_display,575.3857618
2620,9/18/20,online_video,0
2621,9/19/20,facebook_prospecting,8538.963344
2622,9/19/20,facebook_retargeting,5053.696489
2623,9/19/20,google_branded_search,472
2624,9/19/20,google_nonbranded_search,4353.305611
2625,9/19/20,pinterest,14500.44016
2626,9/19/20,twitter,2627.894439
2627,9/19/20,tiktok,1403.371692
2628,9/19/20,linear_tv,7040.862989
2629,9/19/20,online_display,660.8445798
2630,9/19/20,online_video,0
2631,9/20/20,facebook_prospecting,14209.68063
2632,9/20/20,facebook_retargeting,4812.63143
2633,9/20/20,google_branded_search,482
2634,9/20/20,google_nonbranded_search,6809.685288
2635,9/20/20,pinterest,15599.53369
2636,9/20/20,twitter,2140.923657
2637,9/20/20,tiktok,1074.927049
2638,9/20/20,linear_tv,8366.327357
2639,9/20/20,online_display,748.3522368
2640,9/20/20,online_video,0
2641,9/21/20,facebook_prospecting,11573.02392
2642,9/21/20,facebook_retargeting,4049.118908
2643,9/21/20,google_branded_search,518
2644,9/21/20,google_nonbranded_search,6655.438843
2645,9/21/20,pinterest,9834.148041
2646,9/21/20,twitter,3286.592387
2647,9/21/20,tiktok,1312.135432
2648,9/21/20,linear_tv,7108.919291
2649,9/21/20,online_display,583.5622368
2650,9/21/20,online_video,0
2651,9/22/20,facebook_prospecting,10257.2889
2652,9/22/20,facebook_retargeting,4315.785289
2653,9/22/20,google_branded_search,530
2654,9/22/20,google_nonbranded_search,5435.889756
2655,9/22/20,pinterest,15007.61013
2656,9/22/20,twitter,3427.70058
2657,9/22/20,tiktok,1014.866789
2658,9/22/20,linear_tv,6023.38436
2659,9/22/20,online_display,694.2344517
2660,9/22/20,online_video,0
2661,9/23/20,facebook_prospecting,11508.8701
2662,9/23/20,facebook_retargeting,3935.976973
2663,9/23/20,google_branded_search,553
2664,9/23/20,google_nonbranded_search,7609.752894
2665,9/23/20,pinterest,9022.71641
2666,9/23/20,twitter,2814.374335
2667,9/23/20,tiktok,993.1456202
2668,9/23/20,linear_tv,6044.683314
2669,9/23/20,online_display,769.0817842
2670,9/23/20,online_video,0
2671,9/24/20,facebook_prospecting,13457.64431
2672,9/24/20,facebook_retargeting,4577.797173
2673,9/24/20,google_branded_search,496
2674,9/24/20,google_nonbranded_search,5324.433302
2675,9/24/20,pinterest,10716.02728
2676,9/24/20,twitter,2355.314147
2677,9/24/20,tiktok,1102.188877
2678,9/24/20,linear_tv,9238.649228
2679,9/24/20,online_display,855.5760837
2680,9/24/20,online_video,0
2681,9/25/20,facebook_prospecting,9780.038321
2682,9/25/20,facebook_retargeting,4877.874657
2683,9/25/20,google_branded_search,463
2684,9/25/20,google_nonbranded_search,5055.650439
2685,9/25/20,pinterest,10680.94973
2686,9/25/20,twitter,2750.449202
2687,9/25/20,tiktok,1327.539519
2688,9/25/20,linear_tv,9208.849407
2689,9/25/20,online_display,854.5185018
2690,9/25/20,online_video,0
2691,9/26/20,facebook_prospecting,8991.20546
2692,9/26/20,facebook_retargeting,3357.662911
2693,9/26/20,google_branded_search,455
2694,9/26/20,google_nonbranded_search,5095.62536
2695,9/26/20,pinterest,15868.47745
2696,9/26/20,twitter,3306.284255
2697,9/26/20,tiktok,1388.608427
2698,9/26/20,linear_tv,6441.090566
2699,9/26/20,online_display,581.3691343
2700,9/26/20,online_video,0
2701,9/27/20,facebook_prospecting,15361.3521
2702,9/27/20,facebook_retargeting,5701.695452
2703,9/27/20,google_branded_search,537
2704,9/27/20,google_nonbranded_search,7934.365921
2705,9/27/20,pinterest,13600.60312
2706,9/27/20,twitter,3278.869176
2707,9/27/20,tiktok,1756.954362
2708,9/27/20,linear_tv,7909.051047
2709,9/27/20,online_display,934.8947583
2710,9/27/20,online_video,0
2711,9/28/20,facebook_prospecting,12715.16777
2712,9/28/20,facebook_retargeting,4902.95243
2713,9/28/20,google_branded_search,546
2714,9/28/20,google_nonbranded_search,7196.525519
2715,9/28/20,pinterest,9643.224812
2716,9/28/20,twitter,3744.345742
2717,9/28/20,tiktok,1796.748431
2718,9/28/20,linear_tv,7017.537645
2719,9/28/20,online_display,704.9572983
2720,9/28/20,online_video,0
2721,9/29/20,facebook_prospecting,14462.48473
2722,9/29/20,facebook_retargeting,3889.041966
2723,9/29/20,google_branded_search,585
2724,9/29/20,google_nonbranded_search,4882.249895
2725,9/29/20,pinterest,11847.05197
2726,9/29/20,twitter,2377.953316
2727,9/29/20,tiktok,1071.996529
2728,9/29/20,linear_tv,9085.674885
2729,9/29/20,online_display,715.7883858
2730,9/29/20,online_video,0
2731,9/30/20,facebook_prospecting,13689.36447
2732,9/30/20,facebook_retargeting,4939.323713
2733,9/30/20,google_branded_search,531
2734,9/30/20,google_nonbranded_search,6140.443139
2735,9/30/20,pinterest,9836.74134
2736,9/30/20,twitter,2901.44593
2737,9/30/20,tiktok,1305.798051
2738,9/30/20,linear_tv,7014.200695
2739,9/30/20,online_display,581.8548649
2740,9/30/20,online_video,0
2741,10/1/20,facebook_prospecting,10179.60735
2742,10/1/20,facebook_retargeting,3650.603833
2743,10/1/20,google_branded_search,506
2744,10/1/20,google_nonbranded_search,7096.46295
2745,10/1/20,pinterest,10795.60219
2746,10/1/20,twitter,2316.31814
2747,10/1/20,tiktok,1196.528175
2748,10/1/20,linear_tv,7391.967731
2749,10/1/20,online_display,866.1692515
2750,10/1/20,online_video,0
2751,10/2/20,facebook_prospecting,10532.3221
2752,10/2/20,facebook_retargeting,3692.393402
2753,10/2/20,google_branded_search,514
2754,10/2/20,google_nonbranded_search,5181.496731
2755,10/2/20,pinterest,12575.07486
2756,10/2/20,twitter,2640.027162
2757,10/2/20,tiktok,1488.287781
2758,10/2/20,linear_tv,9182.796371
2759,10/2/20,online_display,667.2707043
2760,10/2/20,online_video,0
2761,10/3/20,facebook_prospecting,10021.69543
2762,10/3/20,facebook_retargeting,4175.261361
2763,10/3/20,google_branded_search,585
2764,10/3/20,google_nonbranded_search,7529.579926
2765,10/3/20,pinterest,11734.82039
2766,10/3/20,twitter,3130.913856
2767,10/3/20,tiktok,1089.38067
2768,10/3/20,linear_tv,6330.163714
2769,10/3/20,online_display,804.1340126
2770,10/3/20,online_video,0
2771,10/4/20,facebook_prospecting,10018.10631
2772,10/4/20,facebook_retargeting,5817.657105
2773,10/4/20,google_branded_search,548
2774,10/4/20,google_nonbranded_search,6853.341282
2775,10/4/20,pinterest,11152.32323
2776,10/4/20,twitter,3963.339963
2777,10/4/20,tiktok,1363.154399
2778,10/4/20,linear_tv,7744.945253
